Palabra,Answer1,Answer2,Answer3,Answer4,Answer5,Answer6,Answer7,Answer8,Answer9,Answer10,Answer11,Answer12,Answer13,Answer14,Answer15,Answer16,Answer17,Answer18,Answer19,Answer20,Answer21,Answer22,Answer23,Answer24,Answer25,Answer26,Answer27,Answer28,Answer29,Answer30,Answer31,Answer32,Answer33,Answer34,Answer35,Answer36,Answer37,Answer38,Answer39,Answer40,Answer41,Answer42,Answer43,Answer44,Answer45,Answer46,Answer47,Answer48,Answer49,Answer50,Answer51,Answer52,Answer53,Answer54,Answer55,Answer56,Answer57,Answer58,Answer59,Answer60,Answer61,Answer62,Answer63,Answer64,Answer65,Answer66,Answer67,Answer68,Answer69,Answer70,Answer71,Answer72,Answer73,Answer74,Answer75,Answer76,Answer77,Answer78,Answer79,Answer80,Answer81,Answer82,Answer83,Answer84,Answer85,Answer86,Answer87,Answer88,Answer89,Answer90,Answer91,Answer92,Answer93,Answer94,Answer95,Answer96,Answer97,Answer98,Answer99,Answer100
BARBIE,E12,H15,E12,F20,D15,K9,F12,F16,E12,E12,F15,F10,E12,E17,D12,J10,D30,F8,E12,D28,H15,E12,K11,G11,F12,K8,C6,C12,F18,F11,H12,D15,N8,G24,F9,F16,E12,D6,G15,H12,D15,J12,K15,B25,D20,C8,G18,F11,B14,E12,D15,D18,D12,H18,B16,A28,G16,K12,B18,F5,H2,C7,F7,J11,E12,G10,E12,E12,F18,P15,G12,F13,K7,K3,E12,L23,G23,C18,E15,L20,H18,K16,B11,C13,D23,E12,E12,G20,N10,L9,G21,F21,F12,F24,E12,L23,G17,E12,E12,K9
BRUSH,E12,E12,J10,F23,G13,G18,I16,K12,G8,G9,F25,H8,I18,F8,I17,K5,B23,K9,D15,J15,G15,F23,B20,E12,P7,E12,J22,G20,E5,D14,K14,K20,L9,K17,J7,F11,J16,G17,F10,F13,E12,G17,I14,I20,L15,K15,H8,H6,D15,I8,B16,K15,G15,L10,E12,I6,I10,K13,J15,D5,K17,F15,D15,G10,E12,D18,E12,K8,K15,F12,D9,E12,D18,E12,H18,H9,K14,K9,D16,K15,D16,G6,H20,K9,H12,H15,B9,P12,H22,D22,H12,G8,E12,G10,E12,E12,E11,E12,K16,F15
SMURF,D13,I24,G24,G28,D8,G22,H20,E12,G17,E12,F25,H26,B15,H30,F25,C28,F15,H24,I28,E16,G24,H20,K19,P19,E12,C25,G24,G28,E12,F21,I28,M27,L13,J25,B18,G23,K30,L21,F12,E12,D27,K25,E12,D27,H23,H17,G25,E15,M25,H17,J18,L12,J26,G11,F18,H25,H24,K24,E17,K24,J12,A23,B28,J17,H24,K25,H25,K28,M16,K18,G20,J16,K23,J21,K26,M28,G24,K10,F25,N15,F21,E18,G25,H25,P17,K10,K16,D25,M18,N26,N13,E12,G25,H23,G25,F17,J26,K17,G22,D18
WITCHCRAFT,E14,K15,J14,K3,G16,I15,H11,E12,H8,E12,E12,I12,K18,H8,E12,J10,A14,H20,E13,J15,L20,F9,H19,H15,H6,A12,F12,E12,G12,G26,E12,G27,I19,G10,I10,H24,H9,A23,H17,G10,G17,G8,G10,H11,E12,E12,C9,H12,G14,K23,E12,K18,A12,G19,G12,H10,C18,E17,J16,K15,G20,F15,D12,H9,G15,K9,F15,D15,F8,L12,G10,B21,F10,H15,H14,G11,I18,A13,L5,I13,K9,I7,H15,H15,D17,J21,F10,H13,H15,K12,A14,L15,H8,K15,G12,K10,E14,H15,E12,M14
BERT (AND ERNIE),D15,I11,E12,E12,F16,K14,G10,J15,G15,K22,G16,B13,F18,I12,F15,D12,G15,J25,E12,C16,E12,I18,F13,F18,J10,A12,D15,F7,K15,I15,F20,G18,I15,F12,E14,D18,H12,C8,G18,G22,F15,D18,J18,E12,F15,G25,E12,I15,H21,G14,F15,E15,F14,D15,K18,K12,F20,F7,C15,E12,E17,F18,F9,C17,J15,K11,D15,G14,F10,H15,G14,F8,I15,F6,E12,B6,C15,B15,A15,D13,G25,I15,F15,E8,E12,D15,E12,B10,G10,E12,F20,F12,K12,J16,L12,F17,C15,E10,G20,E12
GRINCH,E12,E12,J17,G23,G16,E12,G6,F15,C22,K13,G18,H6,I12,N12,J13,I14,J12,E12,E12,I19,K22,L13,H19,K25,G24,E12,K19,F16,F2,E15,L3,E12,B16,I16,M4,K11,D7,J25,A15,H15,K17,J6,F11,E12,F14,D24,L18,J20,E12,H11,D17,K20,E12,E11,F26,O6,G17,E12,K7,P15,G19,I12,M8,F11,J22,H13,E12,C15,E12,F20,D7,G25,E12,D9,G4,M12,F20,E17,D15,F10,G18,E12,K3,A12,H26,L6,M18,K12,F7,H23,E12,A10,K10,C11,H8,I24,E12,M12,E12,K9
SIMPSON,F12,G12,E17,J13,M15,K17,E12,I15,O14,H13,I15,H3,D12,E17,I17,J18,E13,J18,F4,H10,E12,K17,I6,K15,F6,H12,I12,E12,F15,I23,E12,C15,E12,E12,F14,K10,M6,J16,E12,E12,L18,K12,E12,G11,H13,D23,H7,F9,E12,E12,F20,E14,I12,H20,E12,K19,G13,G15,F15,L11,K24,H15,O15,M15,G3,I8,B18,K15,K9,O20,L15,E12,E12,B16,K14,K15,F7,I16,E12,E12,G21,E12,K17,K14,L18,G10,E12,C16,J16,K15,N18,J10,B15,I17,L19,I15,H12,E12,E12,G20
FLASH,F12,E12,G13,H8,G10,G4,F11,H12,G17,E12,K9,E12,F4,F18,I11,H12,B11,D13,L10,H7,F9,F8,J8,G8,I9,H13,K10,F9,G10,H7,G12,E12,H6,G8,E12,H15,K12,H8,K12,F12,D10,H12,F6,G15,G11,F8,H3,H15,G14,G6,F8,J7,E1,F6,K9,H10,E4,G9,H7,J10,E12,J25,K12,F8,H6,F8,K6,H8,K15,F8,G15,F15,H25,F11,K8,G12,H8,E12,H7,F6,K4,G10,H9,F18,F16,F6,F8,E7,E12,E12,G10,G12,G13,H6,J14,D23,F8,G9,H14,F10
COOKIE MONSTER,K16,J26,H12,J20,K18,E12,P19,K15,N19,K12,L28,F28,K26,F12,K25,D27,I10,K8,H18,K12,H21,K19,E12,F28,K18,K25,K25,I24,H6,K15,K20,K12,K15,H25,K7,C23,H12,K16,N19,L13,E12,K17,K26,K19,K9,K18,K25,J26,D19,K18,G12,E12,K25,J10,O24,E12,K25,K5,K13,B9,K28,K15,L8,K11,L14,K18,B15,K18,K20,H11,K12,M18,K15,G26,E18,M12,K16,H4,M13,B17,J12,K25,K4,K10,K10,L10,O14,J12,K12,G17,D12,K16,D15,K25,K12,K18,K25,O18,P10,K25
ERNIE (AND BERT),G15,E12,E12,F15,K15,G10,B29,G12,G14,E12,N12,F14,F10,I14,C30,E12,E12,K15,G15,E20,F15,F14,F15,C25,D15,E12,F15,E16,F10,F6,C11,E12,D15,E12,H15,E15,H15,G15,E12,E12,E12,E26,E12,G15,E12,F15,K15,G10,E14,E12,G15,E12,K17,K14,E12,G15,E12,E17,H6,G20,E12,D15,E15,E12,C15,E15,G18,E15,G14,E12,D17,E12,E12,F12,E13,E7,F7,D12,K15,L15,E12,H17,F12,F15,I16,F10,E12,D25,K18,I20,E12,E12,E12,F20,F12,K12,B12,H26,F14,H10
PETER PAN,E12,G10,O17,E12,K11,E24,E12,E25,F22,N16,E12,E12,E15,F15,M15,L18,L14,G17,E12,K8,G12,G22,B19,E12,E12,K17,K14,H15,D17,E6,K15,E12,D21,H10,O17,G15,E19,G15,E28,N15,G12,M15,N16,M17,E12,B25,E12,E12,P10,I16,N11,F20,M15,L15,K15,G28,E12,O18,K5,J19,G19,E17,E12,B15,I10,E12,E6,F20,K15,L15,E12,E8,M15,B9,B20,O15,G18,G14,E12,O20,L14,E12,F15,E12,E16,E15,E17,M17,N8,A13,E12,O14,I16,P12,L24,O15,O16,E17,G16,K9
STITCH,E12,C15,E12,I9,I12,I10,K17,G18,K12,E11,E12,K14,F12,E20,H14,A15,J19,G9,F18,H18,E13,K16,E12,E12,E17,E12,E7,G7,E12,J18,J17,G7,J15,K10,A23,E12,F19,K9,H17,E12,E17,F26,K10,I12,E16,F4,K18,F9,F15,G12,H17,I18,K14,J11,G11,E12,F12,K13,G12,E12,H17,J22,D18,E12,E12,E16,F18,B4,D19,K15,D13,H13,F19,F8,F10,G17,L18,G8,J18,E16,I13,F11,G15,G14,N15,F7,O16,F10,H10,E12,E12,G13,J17,E12,F18,P8,G7,F8,F7,I20
SUBMARINE,I6,E12,E12,G16,J15,D25,F19,E12,E12,K12,K18,G13,E12,M15,K6,E19,G6,H17,K15,M19,K13,E12,K11,I12,K26,G10,E12,H23,J18,K17,L13,E12,N16,H12,F9,E12,I18,O15,L16,P24,N12,E20,K8,F12,C15,G11,K17,F10,J14,B21,F12,F9,M17,F13,H10,E15,I18,K16,F12,F24,I18,F17,F14,E12,J12,F18,L17,D15,D11,G12,D12,J14,O15,P15,G22,J20,F17,E12,H7,J13,E12,E12,K15,G15,G9,K15,E17,K18,H18,F18,K20,H21,H12,N13,H12,H15,F14,J19,K25,M17
ELMO,E12,F7,E12,G12,E12,E12,E12,E12,E12,E12,E12,D12,E12,E12,E12,E12,E12,E12,E12,E12,E12,K10,F12,E12,E17,E12,E12,E12,E12,E12,E30,E12,E12,F17,E12,E12,E12,E15,E12,E13,E17,E12,E12,E12,E12,E12,E12,C14,E12,E12,E12,E12,E12,G12,E12,F8,E12,E12,E12,D5,E12,E12,E12,G12,F8,G15,F8,E11,E12,E12,E10,G13,E12,E12,F13,E12,E12,B12,E12,E12,E12,E12,K10,E12,E12,E12,E12,E12,E12,E9,E10,E12,E12,E10,E12,E12,E12,E12,E17,E12
5,F8,C8,E12,D6,F6,E12,E12,J8,F5,E12,K5,E12,A12,G11,D15,F20,F18,E11,E15,G7,E19,A7,J10,F4,E12,G5,E12,B14,G5,F14,F12,E12,E12,G8,G13,E12,E12,E12,E12,H14,D8,F17,K5,D8,G15,F8,E12,E12,E12,G13,B6,D5,C7,F17,E12,D20,E12,E12,O19,F12,B16,G4,E12,E12,C7,D10,M10,F7,F9,D18,G15,F6,G26,E12,E12,D5,F15,G13,E12,E17,E12,E10,F9,I9,A5,E12,G5,E12,E12,E12,G20,E12,A5,E12,E12,E12,D12,F11,E12,D7
67,J17,E12,E12,E12,G15,E12,E12,P15,C15,D16,E12,H22,E12,D14,E12,I17,D15,G21,D14,B13,I16,G17,D16,D15,C8,G17,E12,C17,D28,E12,E12,F16,G8,E12,E12,E12,B20,G16,F21,J19,H16,H15,D23,E12,G14,D17,E12,D25,E12,E12,J13,H18,E12,B7,B15,D17,E12,F18,K15,E12,B12,A3,F20,B8,E12,E12,E12,E12,G9,E12,J19,F9,E12,B16,A28,E12,E12,E12,C24,E12,D25,O8,C17,G15,E12,E12,C8,E12,D17,C16,E12,E12,E12,D30,E12,A27,E16,P29,G15,C10
123,E12,E12,J23,E12,E12,E12,I19,D15,C15,E12,I9,E12,E12,E12,E12,E12,E12,E13,E12,G18,E12,E12,G12,E12,E12,G7,E12,G12,I13,H15,E12,E12,F12,E12,E12,E12,O13,E12,E12,E12,E12,J15,E12,E12,E12,G12,I18,G15,E12,E12,G9,E12,E12,F16,E12,G15,E12,G12,H12,G12,E12,K11,E12,E12,E12,G12,E12,E12,E12,G15,G14,E12,E12,E12,E12,E12,E12,G15,E12,E12,H13,E12,E12,K15,L17,E12,E12,E12,D13,E12,E12,J10,G15,D26,E12,L12,E12,M16,G15,J19
0000,K13,P30,P30,P30,P1,P1,D27,P30,P30,D1,P1,P30,P30,P30,P1,P13,P30,P30,P28,P30,C10,P30,P30,E12,P30,P30,P30,P27,P30,P30,P30,P27,P29,E12,P30,P30,P30,P30,P13,P30,P30,P30,B19,P1,P30,P27,P30,P30,P30,P1,P30,P27,P30,P30,P30,P1,P30,P30,P30,P30,E12,P30,P30,P29,P10,P30,P30,P30,P30,P30,P29,P11,P12,P27,P30,P15,P28,P30,P26,P10,P30,P11,P30,P30,P30,P28,P30,P30,P30,P28,P30,P30,P30,E12,P30,P30,P30,P30,P30,P30
IF,F7,E12,P20,E12,E12,G19,I11,F14,G16,E12,E12,E12,E12,J9,E12,I3,E12,F28,E12,E12,E14,E12,H6,E12,E12,E12,E12,F15,F20,E12,E12,G15,F15,O4,E12,G11,E12,F13,F15,E12,E12,E12,F10,E12,E12,F17,C10,D15,F15,G5,E16,H16,G10,E12,G12,H5,E12,E13,G15,D10,E12,E17,F7,G13,F12,G12,F9,E12,G7,K15,E12,E12,E12,G8,E12,C10,O19,E12,E12,G8,E12,G15,F13,E12,E14,E12,E12,E12,C12,G6,F15,E12,E12,D17,G15,J13,H14,H14,C14,E12
THE,E12,E12,E12,E6,F24,D10,E12,E12,F9,E12,H12,E12,E12,E12,E12,M20,E12,F15,E12,F20,D18,E12,E12,E12,E12,E16,L14,F12,E12,E12,E12,E12,E12,G14,E10,E8,H11,G17,E19,I15,E10,K10,E12,E12,E12,E12,F12,F12,E12,F13,H11,G17,E12,E12,B15,E10,E10,G13,E12,E15,E12,E12,E12,E15,L14,D14,E12,E12,E12,E12,E12,G12,E12,E12,E12,E15,E10,E12,E12,G12,E10,E12,F12,F11,E12,K18,K18,E12,E12,E12,E12,E12,E12,E15,I21,E8,E12,E12,F7,D17
AND,E12,G9,E12,E12,H12,I9,B9,E12,J17,E12,G12,E12,I13,F15,E18,J7,H9,H15,E12,L12,E12,E15,E12,G15,H9,E12,E12,E12,H11,I15,E12,E12,H7,M16,E12,E12,E16,F15,G12,E12,E12,B15,E15,H14,E12,H15,E12,K16,E12,I16,E12,E12,E12,K12,G18,E12,E12,D13,H15,J15,E12,K10,G20,E12,K15,F10,E12,E12,E12,G13,I15,H6,F12,F15,E12,F15,H12,E12,E12,E11,K15,G15,E12,E18,F9,G16,E12,G9,I13,E12,F15,E12,E12,E12,E12,I8,E12,E15,E12,F25
 ,E12,A12,D12,B1,P27,B19,P29,P1,J19,P30,E12,B17,E12,E12,P10,A12,P1,P19,B7,E1,G15,A23,D17,P30,A21,P30,D9,E12,P13,J3,E12,A18,P9,O9,E12,A10,E15,B10,P10,P15,E12,E12,A1,E12,E14,B18,E12,C12,E15,P12,D16,A1,A1,A1,F5,E16,E12,O19,G12,P30,P1,A1,E12,E12,B25,P19,P25,N8,P30,E12,P30,F12,P20,E12,B1,E12,P10,O15,E12,D16,P30,E12,P30,P30,A15,B9,I6,I8,A12,E12,E12,D16,A14,A1,A21,E12,F10,H26,P30,P12
ZIZAX,B17,E12,B16,G18,E12,F19,E12,F15,D12,F16,G22,F17,H22,K16,F23,K17,F18,K15,I22,E12,K10,G17,F14,H18,L15,E12,K15,J25,D29,M15,D12,K15,H9,K15,M11,D15,G12,F15,O14,G19,L17,G10,F13,P12,D24,P26,F16,L10,E12,F21,F26,K10,G18,F22,B15,E16,F21,K15,E12,E12,E12,H15,I16,D17,G13,B8,J9,D24,F17,J25,C18,F15,K15,K15,K23,E12,J15,J15,E12,B15,E12,G15,E12,J15,G15,E12,G9,F12,H13,H18,J19,E25,K15,E27,E19,E12,G20,F15,K15,J26
GLIMBOR,B11,K19,O8,K17,M10,E13,F16,J5,F10,C8,H23,E12,A24,L18,L29,B14,J11,H11,E19,K19,E12,I14,J18,B13,F10,F17,F10,F8,F13,K15,K20,F14,G15,B14,G16,K15,L13,K16,K20,L17,E12,K11,J8,E12,E12,K14,N15,C13,K11,K15,G20,L17,L4,K15,J14,F9,B17,B17,K10,E12,J15,J17,K10,E12,K18,N15,O10,K15,E12,M17,J11,K18,K15,F22,G12,G20,J16,K16,E16,K4,K17,H11,K16,C17,H8,G15,G22,E12,E12,E12,G22,L10,L19,H9,H12,J16,G15,D25,K15,M12
RIKLANS,G18,K15,D25,H18,K12,B4,N15,B15,L6,G20,G20,E12,J19,A17,K18,E12,M16,K16,D18,G18,E12,L8,O11,F12,H26,K14,K16,F18,L11,H9,C16,O15,D14,D19,F18,K12,G20,A14,H10,K13,J18,A17,H21,B14,G14,B15,E12,M15,L7,K14,D15,F7,P20,I17,K16,K14,E12,L8,B16,E12,F18,G16,M15,H7,G22,J14,E12,I18,K15,F9,P30,D15,E12,F14,H3,H7,G19,K13,D10,A26,K15,L17,L19,N20,K18,K25,L3,F9,F14,E12,H18,K15,C11,H15,G25,K21,G18,K15,M10,I10
FLICANDRO,K12,J18,E12,K16,A15,K15,E15,L15,H9,E17,H13,G17,F8,F11,K16,K16,K12,E12,F16,E12,E15,E12,E12,K15,I20,D24,K19,E12,M12,H28,F16,L17,D18,F9,H19,E15,L11,F17,H18,I17,F18,K10,E12,D18,E12,G30,F23,I18,K15,G10,E12,G17,H16,J6,E18,E16,E12,G18,N12,F17,G14,N16,G15,P16,G22,F6,E12,E12,K15,F16,G16,H16,E12,I15,E12,E12,G21,A18,E12,F14,E12,C6,I9,G20,E12,G16,G8,E12,F15,H15,G14,A10,H22,E12,I30,G15,J16,G16,F13,E12
1FXQ_3,N16,E12,D22,F26,F13,F18,E12,E17,F15,G12,E12,D24,G19,I15,E12,H12,E12,F24,E12,I15,G16,J15,B15,B15,I22,D28,H18,G11,E12,H18,G10,J24,I17,E12,G16,I7,K15,O16,E12,E12,K17,E12,K17,D16,E12,G20,E12,E12,E12,J15,J15,J15,E12,L14,H26,G15,H19,K12,N23,J15,J25,E12,B15,E15,B17,P26,H21,G20,J14,E12,G16,G15,G15,E12,E12,J20,I23,I18,E12,E12,D16,J12,G15,I16,I6,I18,J15,F17,I12,E12,G18,F17,K15,F16,K23,J15,H29,J26,E12,H9
XKDF#HS_DK,K15,K15,B18,E12,M17,G15,K15,K15,M15,K16,K15,G15,K19,N15,K15,E12,M18,H18,K18,E12,D18,E12,G18,G16,A27,F17,G18,B14,E12,D17,M15,K15,D12,N16,G15,G11,D15,E12,G20,H15,G20,E12,K15,H15,B18,M15,J18,J13,A12,K10,N17,F14,G15,K15,K11,K11,K15,L12,F17,M15,D18,L20,J17,F12,E12,J15,A15,I15,J16,E12,J18,K17,K14,J15,J15,E12,B9,J13,H18,K16,K10,G15,I16,H6,L15,G15,L19,D16,K16,J12,D16,L18,C14,J17,F11,F19,F17,H16,K15,D14
JFGMAFG,J16,M11,P16,K17,J14,L10,J13,H10,I10,H18,G10,K15,E12,L16,L15,I7,G12,J13,F15,K12,K17,K15,J16,K17,N14,D15,L15,E12,N9,G15,J15,L16,K16,L14,F13,G15,L12,J12,E12,E11,K15,K17,J15,E12,J16,I11,K15,H15,L10,C16,N15,J1,H14,F13,F1,E11,F12,B13,J10,P17,F9,K15,J10,L12,M10,H9,J9,J9,H14,K13,J10,L15,K16,E12,H9,I13,K13,D10,P15,D17,N16,C18,H10,E12,D12,K15,F14,K10,F17,F12,M15,K13,H8,K14,G17,F16,B20,A19,J16,I11
HEMXJ,D17,F16,E12,E12,G18,C16,E18,G16,E12,G14,E12,E12,L15,G15,E12,F13,F15,D17,E25,E12,K17,E12,G18,E12,D14,E12,E16,E12,E12,D10,E12,F18,D17,E12,O25,F15,E12,E12,E12,E12,H7,E12,D19,E12,C17,E17,E12,E12,K16,G17,G26,F16,J15,G14,F16,E19,E12,E12,E12,G15,E12,G16,E12,G17,K15,G21,E12,E12,E12,E12,E12,E12,E12,G12,E12,J6,E12,E12,E12,E12,F17,E12,G17,E12,E12,E12,F15,G17,G20,B18,G16,E12,E12,F18,G20,E12,H17,G15,E12,G15
