Palabra,Answer1,Answer2,Answer3,Answer4,Answer5,Answer6,Answer7,Answer8,Answer9,Answer10,Answer11,Answer12,Answer13,Answer14,Answer15,Answer16,Answer17,Answer18,Answer19,Answer20,Answer21,Answer22,Answer23,Answer24,Answer25,Answer26,Answer27,Answer28,Answer29,Answer30,Answer31,Answer32,Answer33,Answer34,Answer35,Answer36,Answer37,Answer38,Answer39,Answer40,Answer41,Answer42,Answer43,Answer44,Answer45,Answer46,Answer47,Answer48,Answer49,Answer50,Answer51,Answer52,Answer53,Answer54,Answer55,Answer56,Answer57,Answer58,Answer59,Answer60,Answer61,Answer62,Answer63,Answer64,Answer65,Answer66,Answer67,Answer68,Answer69,Answer70,Answer71,Answer72,Answer73,Answer74,Answer75,Answer76,Answer77,Answer78,Answer79,Answer80,Answer81,Answer82,Answer83,Answer84,Answer85,Answer86,Answer87,Answer88,Answer89,Answer90,Answer91,Answer92,Answer93,Answer94,Answer95,Answer96,Answer97,Answer98,Answer99,Answer100
BARBIE,C30,B12,F9,D16,H16,D20,A19,C9,E17,E17,F24,D16,E12,E12,A3,C19,B9,D17,B18,A14,A9,B12,C16,C18,E18,D18,B14,D14,A17,G14,D13,D18,F10,D7,E8,B14,F15,I26,G24,E17,B10,G10,H17,E14,B14,D14,E15,C20,G16,C18,A6,A11,E17,F13,D20,D11,B23,D16,B25,C18,C15,B19,E12,F9,E9,B9,F4,F15,D15,F13,C23,A3,F9,D12,E17,D9,F8,G14,C13,E14,G12,C15,C16,B9,E7,C21,C23,A1,B16,F6,G11,F18,C16,B28,G20,F10,F16,G14,E11,A3
BRUSH,E13,E11,D17,E10,D11,C16,D9,C12,K7,D12,E12,E16,F19,E13,A9,G17,B22,E10,D30,B12,E18,D9,C10,B12,G24,G25,G17,E14,A6,E12,E14,G12,B11,E11,F10,C12,G30,E8,B20,D10,E14,E19,C17,A12,A11,B13,B22,D7,C12,C18,E12,E11,B6,D18,G18,D15,C17,B13,B15,D18,C13,B17,C23,E9,E15,D20,D17,C18,C20,B12,K7,F8,C11,C12,E12,D19,B12,C15,F6,D14,E10,B13,A12,E10,D13,D12,C16,E14,B12,C25,F9,G22,G8,B18,E10,B9,C21,B10,E13,D12
SMURF,E13,E13,P12,O30,P28,B27,O27,A13,K20,E18,P12,P22,F10,G18,G21,M20,P28,I14,P30,P25,E12,B20,D12,D17,C20,C24,G20,O19,G18,P24,D22,N28,D19,D19,E17,P24,P27,F7,B21,G20,B19,E17,G26,G28,E11,A30,B9,D16,G24,A11,P30,E14,P30,O23,C28,E15,B25,O24,P12,E12,G30,P18,E1,P25,A11,P20,G12,E11,P19,D18,P16,H27,P30,E27,P30,F9,P13,E16,B19,P17,P30,D15,P1,B15,O28,P30,B24,N22,P10,E9,D1,E9,F19,G24,E12,O1,B17,C23,N30,E12
WITCHCRAFT,F8,I21,I12,G17,O10,D19,P13,P9,D17,B20,A9,J21,H19,K18,F20,D3,G28,G8,D14,D8,E8,P9,E11,A26,F17,A30,A14,E9,D6,E12,F8,B6,E10,P30,P3,F16,P13,D14,E14,G18,A19,D10,F8,E10,F14,G18,K14,E24,F9,G26,F15,H25,G14,F18,D14,E13,E12,I8,D14,B18,E15,H17,G12,F20,D13,M17,G14,K15,F8,E8,O14,L5,C3,H15,P15,D10,D8,E15,F6,O24,P1,E10,E14,E7,E13,D18,B12,G21,P13,G23,G14,D8,E12,O27,E10,E13,N28,F10,N22,G17
BERT (AND ERNIE),C19,E4,E9,E10,E14,D11,B20,C21,C21,D19,D11,F17,F15,D10,I15,I30,C11,C12,E13,D15,C22,D15,C23,C22,D18,D13,B20,B14,A30,E12,F21,C19,E9,E10,M9,G12,D24,E8,G19,D17,F25,G15,F30,C29,D9,D8,E17,D3,F24,D17,D15,F7,O25,C20,F12,E12,F9,C14,G14,D11,D10,D22,E11,D11,F15,G18,A20,D19,D25,C18,E18,B12,E10,F8,D12,E20,D10,F19,C21,B21,F16,D17,C22,F17,E15,E12,C13,B21,E8,D5,D14,C24,D13,C17,D11,F8,E10,D18,E11,F10
GRINCH,D21,G16,D8,K8,G13,I6,O27,I13,F17,C11,P28,L15,D22,E18,E14,D20,K19,D7,P27,P10,H24,F21,D7,E16,P9,G9,P30,J17,G18,D10,G6,D16,C26,E8,F3,B28,O28,E15,P30,P29,D15,G11,D14,D16,E15,D30,A24,E11,E14,O27,B22,G15,O29,B23,K28,C30,E12,E16,E14,E3,M2,B29,D27,E8,G30,G13,C24,E8,C21,E17,O22,D18,E15,D20,G17,M13,E27,P23,E16,E18,D15,E27,O22,O28,P21,G15,G12,P29,E15,D19,G25,D8,B24,G19,D10,E13,P25,G17,B17,F5
SIMPSON,P16,P30,N27,E10,P15,P30,G22,O27,M16,P24,P30,E21,P28,N27,P12,E14,P24,E12,E16,P2,P11,P30,E7,O20,P17,M24,P30,K26,B10,P9,P30,P24,E13,A1,P15,J28,D11,P16,O26,P30,K7,E25,E11,G10,P30,P11,P30,N9,E13,P18,O14,E19,E13,E13,D14,O22,M30,O24,P19,P26,P23,P30,E20,P20,E12,P30,P19,B20,F9,P21,P29,D14,E17,P18,O25,P29,A16,B30,P30,O25,G8,P30,G13,K19,O11,B23,J11,E10,O18,D13,P28,K4,P30,G5,O18,J16,E9,J22,E12,B27
FLASH,B21,E12,F19,F14,C21,F13,G16,E15,C16,G30,E22,E12,B20,D22,E10,K17,D14,F18,C16,E15,E25,G13,I19,E16,J7,B11,C15,E17,G25,F10,C19,C19,C20,A25,E15,C19,H28,A17,A18,G20,D19,F15,F13,B16,C25,P27,E13,C25,A28,E12,C27,C19,E10,D10,A12,N6,P30,O2,F16,G18,E16,C21,A25,E10,F12,F14,C15,D24,D10,F26,K26,E17,F20,O12,G30,B25,D10,G9,E13,E1,F19,E26,D10,D19,G14,P20,E17,E18,P25,C20,G7,B17,F14,E10,I8,H15,E12,E22,P30,D14
COOKIE MONSTER,E10,E14,E12,P8,C10,D19,B25,E17,A30,E16,H22,D12,E15,E4,E12,F18,C30,B26,G21,D16,D20,E14,F24,G17,F21,E9,G18,P9,G19,E26,A22,B16,O27,C15,O28,M27,O27,E12,P10,E11,D17,D19,D18,E16,F12,C18,F19,E17,E19,D20,F15,I11,D17,F14,F17,G3,M18,G18,H21,A30,D14,E14,D8,E13,A23,G25,G19,K26,H14,B28,E17,G23,C18,D16,G19,D13,I20,H25,N30,E15,N22,K3,G23,E13,P19,P30,E21,E15,G14,E24,O26,E15,E18,E12,G25,E13,G26,O13,F18,E18
ERNIE (AND BERT),E11,G16,E18,E12,G9,E19,E12,P26,D21,E12,F19,P13,E11,O19,E12,E12,E15,E17,E10,D12,E16,E19,E13,C14,E12,E12,F15,G17,N19,E12,E12,P12,E12,E14,E16,D18,E12,P30,O21,E15,E7,P15,E12,D20,D8,E17,P30,A27,E15,G21,D12,P27,P17,E14,F9,O22,N28,C27,N20,G19,C20,O23,C17,C22,D20,D16,D10,P30,C18,P11,B20,P30,E12,E14,P26,E16,C19,E17,E13,E16,E12,G14,G17,D19,G21,J6,O25,P27,D10,E21,F13,H19,H19,E19,E14,E12,C15,E10,E13,E14
PETER PAN,P30,P30,P30,P30,P30,P18,P30,P30,P29,P30,P30,P30,P30,P15,P30,P30,P30,P19,P19,P30,P30,P12,P30,P30,P30,P30,P30,P30,P30,P30,P26,P30,P30,P30,P14,P30,P30,P30,P14,P30,P14,P17,P30,P30,P30,P30,P30,P30,P30,P30,P30,P19,P30,P30,P15,P16,P30,P30,P30,P30,P30,P30,P30,P30,P30,P30,P30,P30,P30,P30,P30,P30,P30,P30,P30,P30,P30,P25,P30,P9,P30,O9,P30,P30,P30,P30,P30,P30,P30,P30,P7,P23,P30,P30,P30,P30,P30,P30,P30,P30
STITCH,E15,C18,A20,D17,D14,G17,E14,O17,G23,D10,C20,C15,D30,E19,E10,D13,E13,C21,A1,I10,B12,J27,D17,E13,C25,A30,G17,F18,F24,E17,D22,E16,E17,F18,B24,G23,H14,M10,C28,B26,B17,D12,E19,E12,D17,F25,C30,E18,H17,C20,C30,A19,E19,A26,C17,E12,E15,E10,D24,C26,B17,G23,C19,G21,E13,O26,H24,E19,P18,D9,E10,C22,G25,F19,D15,E14,G19,C24,G15,E13,E1,H18,K29,E19,A30,D16,E13,E15,I30,F10,D18,G15,H21,O26,E15,B27,E12,N22,F18,G19
SUBMARINE,H25,D23,C25,O24,D11,C17,D27,D16,O25,P18,G20,P25,P18,A3,G18,F14,D18,D18,E20,D26,C20,H25,G9,P28,C23,B13,E21,J21,M22,F16,D20,K14,E15,C25,C27,C12,D20,H8,P24,G10,N25,E19,E26,P30,F23,E18,J23,D16,O24,D25,N10,M15,O18,O27,O13,B23,P30,D13,C25,E19,G12,P26,E13,B19,E15,E16,C19,E18,C23,B17,E11,B20,E13,E17,M25,E17,B30,K22,E18,D10,C21,I22,F14,E20,C27,N23,D10,K17,D13,G10,P29,E12,H18,D12,G14,D18,N21,C24,D13,C20
ELMO,E15,E12,E19,E12,F14,E24,E12,E12,E13,E11,E12,E10,E12,E12,E12,E12,E12,E14,E12,E12,E13,D18,D17,E12,E15,E13,M16,E12,E18,C14,E12,E12,F20,E17,E13,E15,E12,E12,E12,E12,D15,E13,E12,E13,E12,E12,G15,E12,E13,D10,E12,G18,F15,E12,E12,E13,F14,E14,E11,G14,G17,E14,E14,E12,G15,E12,E12,H23,C17,E12,E12,E13,K18,E12,E14,E16,E12,E12,E14,E12,E12,E15,E13,E10,O17,C18,E12,E15,D13,B12,E12,G17,E12,E12,E12,D12,E10,E16,E14,A14
5,D5,E12,E5,B5,E5,A5,A5,C6,F5,A5,C5,A5,E5,A5,A5,C5,E5,A5,E5,A5,C5,B5,B5,B5,E5,A5,D5,A5,A5,A5,A5,E5,A5,E5,A5,E5,A5,E5,B5,A5,P5,A5,A5,E5,A5,E5,E5,B5,E5,E5,B5,A5,A5,E5,A5,A5,E5,G5,E5,E5,A6,A5,A5,A5,A5,A5,B5,E5,A5,E5,A5,E5,E5,A5,D5,A5,D5,E5,E5,B5,F5,E5,E5,E5,A5,A5,D5,A5,E5,C5,E5,B6,A5,E5,A5,C5,A5,A5,F5,A5
67,P30,P30,P30,P30,P30,O30,P30,P30,P30,P30,P30,P30,P30,P30,P30,P30,P30,P15,P30,P30,M8,P30,P30,P30,G30,P30,P30,P30,N30,P30,P30,P30,P30,P30,P30,P30,P12,P30,P30,P30,P30,P30,P30,P30,P30,P30,P30,P30,P30,P30,P30,P30,P30,P30,P30,P30,P30,P30,P30,P30,P30,P30,P30,P30,P30,P30,D6,P30,P30,P30,P30,P30,P30,P30,P30,P30,P30,O30,P30,P30,P30,O30,P30,P30,P30,P30,P30,P30,P30,A30,P30,P30,A30,P30,P30,P30,B30,P30,P30,O30
123,P12,B12,P12,E12,A12,P12,C12,A12,D12,B12,P12,P12,P30,C12,P30,B12,P12,P12,P12,B22,P30,C12,P12,P12,B30,P12,P12,P12,B12,P12,A12,B12,N23,P12,P12,P30,P12,O23,P12,C12,A30,P12,A12,P12,N23,A12,B20,C12,M12,P12,P12,O30,D12,D13,P30,P12,P12,N30,A12,P12,A12,N30,P12,P12,C12,P12,E12,P12,A12,P12,P12,E12,P12,D23,P12,P12,P12,P12,P12,P12,O30,D12,P12,G23,B12,A12,P30,P12,M12,A12,P12,B12,P12,P12,A12,A12,D12,M30,D12,C12
0000,P30,N1,B30,P30,P30,P30,P30,P30,P30,A30,C1,A1,A29,P30,O30,A1,D15,E30,A1,P30,E30,O14,B3,A30,P30,A30,P30,P30,P30,A30,A30,P30,P30,A30,E7,E12,E30,A30,O25,P30,P30,A1,B1,E30,N3,A30,A30,A30,D7,O30,P30,A30,O30,E1,O20,O30,P30,P30,P30,P30,P30,D11,P30,O30,A30,A15,E13,C20,B30,P30,N30,A30,B30,P30,P30,O30,O30,A30,P30,D4,P30,P30,A30,A30,N30,A30,P30,P30,P30,A30,O26,E30,P30,P30,A1,O16,P30,P30,E30,P30
IF,F19,A3,E19,E12,D17,M20,C23,G25,D15,F15,B19,B14,P30,E15,G8,F8,E17,E18,G18,E13,A30,B19,B18,E15,G19,E12,G17,F13,D16,F15,K22,E11,G19,D10,C18,B27,P25,D13,I24,E18,O19,A13,E15,G20,F18,G17,E11,G13,H20,A10,G16,D17,B6,O26,B24,E12,G11,K10,D26,E17,E11,F9,H28,E16,K7,E12,P12,B20,G18,E13,H22,G19,E8,D21,E14,C20,E15,E12,I17,D17,D15,E11,K13,D27,G29,G20,F14,F19,F16,E18,G20,F17,E10,D19,D8,G27,C19,B18,D8,G14
THE,P19,C20,A30,H10,E1,C28,O10,H30,P19,E19,G19,C8,G16,E18,E12,A10,P30,P26,F19,K24,E30,D15,N29,A30,P28,P26,O19,H27,A8,P12,P23,A10,D19,A8,E10,P20,P30,P20,M30,G18,P30,G19,E17,C20,E14,P30,P22,P20,O7,G16,P22,P30,P30,C22,G14,P30,G20,D19,G23,P30,P30,C25,G10,P30,D17,P25,B8,P30,E12,D20,G7,C28,P16,F10,E16,G17,P21,N22,P30,H22,B4,D17,K10,K25,D17,P25,P30,E8,D12,A28,P29,D17,P30,P30,D20,E15,D15,K24,M24,P19
AND,E12,E17,P30,A26,B30,E18,E12,C20,D20,K10,E15,G10,G24,C17,C10,E15,A2,G16,B30,F30,D16,B15,C10,C20,D13,C14,E3,B12,G20,C18,C3,E16,D15,E12,P16,D15,B12,P30,D17,A15,D19,C9,B25,C22,E10,C17,B18,D12,D9,P8,D12,C20,D20,P17,C15,B17,D9,E14,P30,D10,E12,H27,D18,C20,B17,C12,A20,E12,B23,G17,E16,E12,D20,C19,D13,D20,P19,D18,D30,P30,C17,F25,A30,F14,D14,E12,G18,E13,A20,B5,F16,E27,E12,E12,G16,D19,E1,C22,D11,E11
 ,P30,P30,O30,P29,P30,I4,B27,P28,G9,A3,P30,I12,P1,P30,M30,P20,P12,P18,C30,D27,P25,P30,P30,P30,E18,P30,E12,P30,K30,A8,P30,P30,E10,C16,D17,B17,C15,A20,P30,E17,P30,P30,C18,P30,P30,E12,E15,P30,L10,O30,F24,P30,P30,O28,P30,A12,P30,P30,P30,P30,P30,B23,N16,P30,P9,B10,P30,P30,E18,P9,P30,J17,P30,P24,P30,P30,P29,B17,E12,P19,P23,P29,O11,P30,P30,P30,P30,P30,P14,E10,G17,P30,P1,P9,A12,P30,P30,C18,F12,P30
ZIZAX,P30,P30,P30,P30,P30,P30,P30,P30,P20,P29,M20,P30,O7,P30,P30,P30,P30,P30,P30,P30,P18,P30,P30,P30,O30,P30,P30,P29,P30,P30,P30,P30,P29,P3,P30,P30,P30,P30,P30,P30,O18,P30,P30,N28,P12,K30,P30,P30,P30,P18,P30,P30,P30,P30,P30,O19,P30,P23,P30,A25,P30,O28,P30,P3,P30,P30,P30,P30,O16,P30,P30,P30,P30,P29,P30,P30,P30,P30,P30,P30,P30,P30,P30,P29,P29,P30,P30,P30,P30,P30,P30,P30,P30,P29,P30,O22,P19,P30,P26,P30
GLIMBOR,G10,P20,M11,F15,G24,K11,P28,G18,F10,O28,G15,G13,P30,H25,M14,P23,G15,G11,K16,O25,G17,N8,H23,P30,F23,N30,H19,G14,H20,G23,J14,G14,M29,G12,P25,C11,G15,G18,N28,J18,O19,C19,G25,G14,M12,O22,H25,P3,H6,G17,G15,G11,C16,D19,D22,N15,P27,G15,G17,G18,M22,G16,G12,K30,B20,F9,G28,C17,G12,G19,G25,E9,G15,G16,K17,G10,G17,K26,G15,G13,G17,G28,G27,H26,G25,G12,E11,H13,G18,G24,P25,D14,O19,F10,G16,B10,E19,G15,E14,M23
RIKLANS,P30,P17,G11,G16,G18,H20,P30,P12,O22,P9,E15,D8,M17,P12,O30,O24,N22,E10,K12,O28,K7,P21,K18,O22,P30,M19,O18,O25,O13,O14,E2,N10,O30,P15,P30,O30,E13,E11,K14,O27,M19,E9,P30,O30,H19,P21,K5,I12,O16,P18,O11,P18,O27,P30,P30,K20,P24,P26,N30,E10,P22,P29,D11,P10,N26,P30,K16,N30,P30,P30,G23,P9,P30,P30,E10,P14,P26,F14,E29,P27,O20,O13,P17,P24,P28,O18,P28,P23,K5,O8,K13,P19,K8,P13,P12,P21,O12,P30,M9,E27
FLICANDRO,F10,H23,K21,G10,C27,P28,G20,P14,E17,N27,P14,P25,C30,F20,F16,P30,N29,P30,F14,A30,D23,P25,M23,H17,E16,C24,E15,K30,G25,N23,E16,M25,P14,N20,G30,E16,D19,P12,P30,O18,P15,E12,O20,O26,P17,P15,L17,F30,P30,P26,E17,G26,A27,P30,G23,P30,B24,P15,G30,O30,G25,P30,P16,D10,P19,G25,B29,G30,O17,F9,G22,O5,F15,P15,P28,P27,P30,P19,E13,E23,G17,F15,P1,P30,K17,C29,J17,E6,H28,P30,P26,P13,P15,M17,D16,P27,P12,O27,O17,P30
1FXQ_3,E14,F30,G24,A1,O30,O29,M10,D12,F14,P30,E12,K24,P30,E18,G12,P30,K22,A30,E12,I3,P30,B18,C19,G26,A2,G16,O25,B3,B30,D30,E12,P30,G20,P30,D11,N30,K3,E3,E12,D30,G27,P3,F13,D13,P30,C18,C28,N18,D18,K3,P30,M27,P30,P30,P30,E12,O30,F22,F3,B18,F9,C29,G30,E15,N23,C27,O22,E3,P30,P30,P30,N30,K22,P22,P12,M28,P30,P30,G26,G25,L16,N28,B30,P19,D18,N29,P30,G26,O9,A3,C15,C30,N14,E4,D16,D20,P30,C11,P30,E12
XKDF#HS_DK,P8,P8,G17,P30,M26,C24,M28,B29,M27,J25,D18,N29,O29,M26,E9,M14,O28,L26,K24,G30,J30,N28,P24,G25,M27,A30,K18,M19,M18,M26,A30,O27,I6,O15,O25,M26,E21,A27,M25,C28,A18,C16,O28,P30,M24,I30,M8,P15,N12,M29,N28,G23,P14,E3,N29,P18,G17,M19,K27,N30,M27,D9,M23,M12,H23,P30,P30,P30,O17,E8,M16,O28,M27,P30,P30,P1,C28,O27,I26,P28,L27,K27,M5,O29,N28,O29,B28,O30,N27,G24,K12,O29,A30,D8,O16,B19,N18,H30,N24,M29
JFGMAFG,F17,N18,P18,P12,E15,D4,O23,O18,H11,O18,H14,H16,G14,P24,H21,A8,G14,E12,N9,P23,N16,H10,O23,M18,N10,A4,H14,B13,O20,H13,G11,E11,G7,E12,K10,F14,D9,F3,A9,D9,P9,P18,B15,M10,B21,K13,B14,L17,O21,E12,K12,E15,J15,L12,J13,P15,P29,M11,K3,P20,P15,G21,M19,O17,C23,E14,G10,I4,P20,P12,A10,M20,E10,C19,O22,P27,E13,K19,M11,P15,P13,P10,C24,P17,O19,C9,G10,P26,P17,E15,A13,O8,N20,P15,P25,E10,E12,O11,P15,G14
HEMXJ,P30,P30,M18,A25,P30,P30,O22,P27,P30,E15,F16,A25,P30,E14,P19,N22,N18,N28,P2,P30,P17,E11,P12,P29,P19,M18,E14,P30,P28,E9,O20,J15,P30,P18,P21,P30,O28,D14,C19,P30,P30,M14,N30,J5,B3,N25,P30,N13,O7,P27,E16,G13,H10,H13,D10,E7,N26,E10,P30,P30,E13,P11,P30,P19,P28,P21,A6,P21,E13,G24,P30,B26,P30,M10,P30,P25,N24,L9,H15,P29,E29,P26,P30,P20,B30,E12,P24,P25,K24,G14,P30,P19,P28,E13,P22,F27,O20,N7,M13,E19
