Palabra,Answer1,Answer2,Answer3,Answer4,Answer5,Answer6,Answer7,Answer8,Answer9,Answer10,Answer11,Answer12,Answer13,Answer14,Answer15,Answer16,Answer17,Answer18,Answer19,Answer20,Answer21,Answer22,Answer23,Answer24,Answer25,Answer26,Answer27,Answer28,Answer29,Answer30,Answer31,Answer32,Answer33,Answer34,Answer35,Answer36,Answer37,Answer38,Answer39,Answer40,Answer41,Answer42,Answer43,Answer44,Answer45,Answer46,Answer47,Answer48,Answer49,Answer50,Answer51,Answer52,Answer53,Answer54,Answer55,Answer56,Answer57,Answer58,Answer59,Answer60,Answer61,Answer62,Answer63,Answer64,Answer65,Answer66,Answer67,Answer68,Answer69,Answer70,Answer71,Answer72,Answer73,Answer74,Answer75,Answer76,Answer77,Answer78,Answer79,Answer80,Answer81,Answer82,Answer83,Answer84,Answer85,Answer86,Answer87,Answer88,Answer89,Answer90,Answer91,Answer92,Answer93,Answer94,Answer95,Answer96,Answer97,Answer98,Answer99,Answer100
BARBIE,G14,H18,J12,H15,H18,F12,F12,H12,I18,D16,H17,F12,I12,G15,H12,J14,M13,J15,F12,H15,F12,H15,G15,H12,F15,H15,F15,F12,J13,I12,I12,J15,H18,H12,G15,C14,D19,J14,F15,G16,I15,H15,H12,H15,G12,F12,G14,J14,H15,H15,H12,H17,J14,C12,F12,F12,H12,K12,H14,G12,H14,H15,F11,J14,H12,E14,F14,H15,F14,J17,M18,G15,H15,G15,F12,E18,F15,F12,F12,F12,H15,H15,H12,J15,K16,H15,O13,D15,D15,J17,G14,F20,F12,H17,H14,J12,D16,G12,H12,H14
BRUSH,B12,D10,B12,D12,C12,G12,B12,D8,D12,B5,D13,D5,D12,B12,F10,C14,H11,B18,N14,B10,E12,B12,H12,B10,C10,D8,B14,B12,E16,C9,C14,K15,D15,D10,C12,B10,H18,B19,D6,J16,B6,E10,F14,B12,I15,B13,E11,G14,B5,H15,B12,F9,B10,D7,H17,B7,C12,B10,C12,H15,D14,E10,D7,G14,A12,B12,C15,D12,H12,B8,A12,F12,B15,B15,C15,C15,B10,G15,D10,E15,I15,B11,B12,F10,D12,E12,D18,C10,E12,B12,E12,D16,G12,E8,D12,C9,D14,D18,D6,B5
SMURF,I12,D12,D12,C12,O15,M12,B20,D7,C16,O13,A1,G12,K12,D12,B15,D12,D18,B12,D15,B23,N12,B22,L16,C20,L12,J12,B20,K22,D6,D12,K9,K15,D12,K12,C10,B20,D15,C14,K12,C3,G14,L12,P21,C15,D10,D17,D12,O12,L15,A19,N16,D16,D5,L12,C6,B5,K12,C1,L15,D12,B12,A20,J16,M12,O25,L14,P25,L15,C17,D12,O14,L15,B18,P22,D15,M12,C12,B3,C4,C12,B20,D15,L17,D11,M12,K15,D10,B12,L12,I6,B20,I15,L15,I10,K7,L14,D15,B21,G15,L12
WITCHCRAFT,B12,C11,B12,B10,A14,A13,A12,B17,A1,I14,B12,A10,C13,E10,A13,B7,A12,A15,B19,A12,B12,B12,A12,A12,B18,B14,I12,C7,A18,A15,I17,D12,A11,G13,E15,B12,M17,D12,A16,D5,D5,A12,B14,B13,A13,A11,B19,A12,A14,B14,B10,B12,A9,B12,C10,B12,D5,A9,B12,G12,B12,A12,D9,A11,A23,D12,B19,B15,A20,A6,B7,B14,C8,C15,A15,B5,D14,F14,D12,C11,A13,B14,J12,A12,B7,D9,A14,A19,B12,A11,B13,J11,B11,D12,B9,B12,B12,A17,C10,B12
BERT (AND ERNIE),G12,K15,A15,C8,J15,D15,N15,G15,F11,E12,G15,G15,H15,G15,G12,E12,E12,N15,G15,I15,F10,G15,E12,E12,I15,H16,G15,G15,G15,E12,B7,G15,I15,H15,G15,K15,G15,E16,I12,G18,D16,G15,A1,E12,J15,H12,G15,J15,H15,B15,J15,I15,B5,A12,J15,L11,I15,E10,E9,A16,I16,E12,G15,G15,G12,F14,G15,E12,H15,F15,G15,J15,E15,G15,F11,D18,G15,G15,G15,F12,F12,G15,G15,G16,E12,F15,G15,L15,J15,H15,G15,H15,F10,O17,I16,E12,G15,G12,H15,G16
GRINCH,A6,B12,A1,B7,A10,A4,C14,A1,J18,C18,D15,C16,A1,D15,J15,B12,D10,B12,B4,A1,A8,A12,B4,A1,A15,A10,A1,A1,D10,A17,A20,A12,A6,A12,A12,A12,A12,A10,C7,C1,B5,A12,C12,C1,D16,B1,G8,C12,A1,A10,A10,B3,B4,C7,A11,A1,C6,B7,A4,C12,C6,C1,A10,A20,D9,A1,B6,A1,B5,A1,C7,C12,B3,B7,A1,B10,B7,B5,B12,A12,D12,D4,B12,A1,A1,A1,D6,B6,A1,A1,D12,A1,A13,A12,B5,D14,A18,D9,A1,A1
SIMPSON,H15,D6,G17,D13,G15,I12,E16,H17,E12,E15,I12,G15,E13,E15,E13,E12,E12,O12,E12,G12,O15,G15,A5,D14,H15,G15,D12,D5,I15,E14,B14,G14,I15,E12,H15,I15,F12,H15,E12,G15,E11,J16,G14,O14,H10,G15,G15,E13,A12,D13,G17,H14,E15,A10,E12,E15,D9,E12,D15,I12,G12,G12,G12,O12,G15,D14,H12,I10,I12,C13,G12,G14,E12,E12,D14,G15,I14,H15,C15,C12,G15,A15,G15,I14,E12,D12,E12,G12,O12,C15,E12,M17,E18,O12,O12,E12,M15,G12,D14,E12
FLASH,F12,E13,J15,H5,F10,J15,H8,H12,A12,E12,H12,F10,F12,H15,J15,H12,F12,F10,H16,E18,H15,F1,F12,E12,F14,F5,H12,F12,F12,E12,F15,J15,H15,H12,J15,H15,H15,I12,J15,F5,E12,F1,H15,H12,H10,F12,H10,F5,F12,F9,J15,E12,H15,F15,E15,J15,H15,F12,H15,E12,G15,H12,F12,H12,H10,H12,D15,G12,H10,F10,H12,F9,G15,H17,H15,F12,H10,F10,G1,F13,F12,E18,H16,F15,F10,H15,F12,F8,E12,E15,F5,F12,H15,E12,H12,F15,H15,H15,F10,F10
COOKIE MONSTER,B12,C8,B12,C7,C5,G15,C5,G12,A5,D10,B10,B12,C8,C5,B12,C9,B12,E14,B12,F15,C5,C6,G15,B11,F10,B6,C15,E15,D3,D10,G15,B12,C14,A12,D10,B7,B12,G15,C12,C7,C10,E12,J9,G15,E12,D7,C15,G15,B5,C15,G9,H11,B5,B6,D12,C5,C7,C12,D15,C15,B7,A20,H10,E12,E10,D6,D15,C15,A11,A5,H8,C7,B5,B5,D7,C9,A12,G7,C7,H15,C3,B12,C12,C12,B12,C7,C12,C12,B6,C6,D10,E10,B12,G14,D18,G8,D5,G7,D5,C12
ERNIE (AND BERT),E12,E9,H12,F14,E12,E12,E17,F15,E18,E12,E15,E12,I9,E12,E12,E12,E12,E12,F15,E15,D12,E14,E6,E12,G15,E14,E12,E13,E9,E13,E12,E12,E14,E14,E15,E18,E12,E14,E15,E15,E12,E14,E12,E14,E14,E14,E14,E12,E5,E6,E15,E12,E15,I10,E12,E12,E13,E12,E18,E15,E15,E14,E12,E15,E15,E14,E11,H12,E12,E14,E15,E17,E9,E12,E16,E18,E12,E11,E14,E12,E12,E15,E12,E12,E17,E12,E12,E12,E15,E14,E15,E7,E15,E14,E12,E14,E6,E15,E12,E5
PETER PAN,E12,E12,E12,P17,G10,P1,E7,P12,E12,P1,E17,P1,E12,P12,P1,E12,P1,E5,P1,E12,P7,E12,G11,G15,P11,P3,P4,P15,P14,E8,D10,E12,P14,G12,E9,E5,A15,E10,P6,E11,E5,P1,P1,P18,E14,D10,C7,E11,E5,P5,E10,D14,E10,D16,P1,P10,P15,P1,G12,E5,B13,P12,P7,P10,E12,E15,E8,P17,P10,E12,D16,P1,P5,P10,P5,P4,E12,E14,E12,E11,E13,P15,P13,E5,P1,E12,P1,D10,E14,E15,P1,P18,E5,P23,E12,P19,P5,D6,P1,E12
STITCH,O12,A13,K15,I15,A13,O10,O12,I12,H12,O12,G14,A1,B5,O18,G15,O6,O15,O12,A1,A11,G12,E12,B4,I15,I12,J15,A1,D12,O12,O15,H12,G10,D10,O30,C6,A1,O10,F11,G18,I18,A1,O12,O3,I12,G15,B1,O15,O16,A1,J15,O12,O14,O10,D7,A1,D3,O15,C5,A1,O12,G15,O17,O12,I12,A17,I12,H15,I15,O12,O12,A13,E12,G17,A12,O15,A1,A8,E12,G18,O12,A12,I15,A1,I15,I12,A1,O12,A1,A12,G12,O12,H8,A1,A1,A1,A12,O25,I12,A1,C6
SUBMARINE,O12,N12,N12,K17,D15,A15,H15,G12,J15,M12,D7,N12,M15,M12,M18,B12,O15,O15,K15,L15,H15,N12,O15,D15,H15,J15,D12,G15,G15,N12,K15,D15,D15,H15,D10,G15,D12,H10,O18,K12,M12,L15,O12,O12,N15,H15,N12,J15,B18,G15,N15,D10,D10,J15,M15,N12,L12,J15,N12,D12,C12,O12,K16,O18,H12,D15,D15,G14,K15,O5,D15,O12,G15,K15,A17,N15,O15,G17,I15,G12,G15,D12,I18,O15,J15,N15,O20,O14,J15,M15,N12,L18,O15,D12,G15,G15,D1,B14,D10,H15
ELMO,E10,E12,E10,E12,E12,E12,E6,E9,B12,E12,A12,E12,E12,E12,B19,E12,E6,E12,B4,E12,E12,E12,D10,E11,D5,D7,D6,D6,E12,D12,E9,E12,E12,E12,E12,E14,A6,E12,E12,E12,D5,E12,E12,E9,E14,E13,E9,E12,E8,E15,F8,E12,E13,E12,E12,B12,E12,E9,B8,E12,D13,E10,E12,A10,D10,E12,E12,E7,A6,E12,E10,E12,E11,F10,E9,D9,A8,E12,E7,E12,F13,B6,B12,E9,E12,E10,A7,E12,E7,E8,E5,E8,E12,E11,E12,E10,A5,B12,D10,E12
5,A5,A5,A5,C5,A5,A5,A5,A5,A5,A5,D5,C5,A5,A5,A5,A5,A5,A5,A5,F3,A5,A5,A5,A5,A5,A5,A5,A5,A5,A5,A5,D5,A5,C5,A5,A5,A5,A5,A5,B5,A5,A5,D5,A5,D6,A5,A5,A5,A5,A5,C5,A5,A5,C5,A5,A5,D5,A5,A5,A5,D5,A5,A5,A5,A5,A5,A5,A5,A5,A5,A5,A5,A5,B5,A5,A5,A5,A5,A5,A5,A5,A5,A5,A5,A5,A5,A5,A5,A5,A5,A5,A5,A5,A5,E5,A5,A5,A5,A5,A5
67,L15,M12,O14,J15,K18,K15,M17,M12,K15,M16,L17,M12,H10,K14,M18,K18,K12,J17,K15,N14,M12,M14,J17,K15,M15,M12,M12,M16,K15,L18,L17,I15,I17,L18,J15,L18,M13,L18,M12,L16,H16,L16,M16,M14,M12,K15,K14,K16,H14,K15,J14,M18,M12,L12,K12,O12,L18,K15,J14,M17,K15,J16,J15,H14,L18,H16,K14,K15,J15,K14,K15,K14,N12,M16,M17,L17,K15,G16,L15,O20,K12,J17,N12,M12,M17,G14,L16,H11,L12,M12,K15,M14,K16,M15,K14,K16,K18,M15,O13,M15
123,D12,D12,C3,D12,D12,G12,D12,D12,D12,D12,D12,C12,C12,E12,D12,F12,D12,E12,E12,D12,D12,D10,C12,D12,D12,D12,C12,E12,E12,D12,C11,D12,E12,C12,D12,D12,F12,D12,D12,D12,D12,E12,D12,E12,D12,D12,E12,C12,D12,E12,H12,E17,D12,D12,D12,D10,G6,D12,C3,D12,D11,D12,C12,D12,D12,D12,D9,D12,D12,D12,D12,D12,D12,D12,E12,F12,D12,D12,D12,F12,N12,E12,D12,C12,D15,D12,E6,H12,C12,C12,E12,D12,D12,A1,B12,D12,B14,A12,D12,E12
0000,P1,P1,P1,P1,P1,P1,P1,P1,P1,N15,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,N15,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P30,P1,P1,P1,L15,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,L15,P1,P1,N15,J15,A1,P1,P1,P1,P1,P1,P21,P1,P1,P1
IF,I12,L12,I7,I6,I10,I6,H12,H12,I15,I7,I9,I9,I4,I12,I12,I12,J13,I7,I15,I5,I5,I5,I7,I8,I6,I14,J12,I7,I7,I6,I6,I8,H15,I7,I6,I8,I7,I9,I12,I8,H15,I8,I12,I5,I7,H14,I6,I8,I7,I5,I6,I7,I5,I6,L16,I5,I7,I6,I13,I7,J15,I7,I15,I8,I12,I6,I14,I10,I8,I9,I6,I7,I6,I5,I6,I8,J15,J15,J15,I10,I9,I8,I9,I7,I10,I7,I12,I12,I7,J14,I12,I16,I6,I5,H10,I6,I12,I7,I7,I6
THE,G6,C12,E12,I12,H15,B5,H18,B3,E12,E3,G15,D3,E12,G5,E12,E12,G7,E12,E10,E4,E15,E5,H7,F15,E12,F15,E14,G12,E5,I11,E12,E12,F12,E12,F12,G15,C15,F16,D13,E12,E16,E13,E12,F15,E10,E9,B6,E6,F9,E15,E10,E12,E7,C15,F12,E12,E12,E10,E12,E15,F11,E15,F12,E8,C20,E12,E14,E15,G12,F15,E12,E16,E5,E15,C12,H9,E12,I12,B14,C13,E6,H8,C9,E9,E14,E14,A17,F12,C3,E17,B4,E10,E14,E15,E7,H15,E10,F5,F12,H15
AND,E12,G14,D11,G15,E12,D14,O15,B9,N15,H15,O15,F12,E5,D5,D18,O6,A12,E12,O18,D14,O12,D11,B12,D4,O15,D10,D14,A12,A15,E12,D15,H15,A5,E12,O12,M12,D12,D12,D12,E14,D12,O15,I17,D12,D10,L17,G15,G12,E12,O15,C12,G15,N15,N15,F10,A15,O15,G15,E12,E12,M15,F11,D18,G12,G15,D13,O19,G15,O6,D11,O15,H12,O15,O15,A10,C13,H15,E13,H12,E10,A12,A15,G12,D18,E12,O12,G15,D11,H12,M15,N15,E10,B2,D10,E12,K15,A10,O15,H12,H12
 ,K15,K15,K15,J15,M15,N15,M15,M15,J15,H16,J16,N15,K15,M15,M15,M15,J15,N15,L16,K15,M15,J15,L15,M15,I16,N15,O12,N16,M16,J16,M16,M15,H16,M15,K15,O15,N15,I16,K15,K15,O15,K15,H16,M15,N15,G15,F15,H15,H15,K15,K16,J15,L15,M15,L15,I15,G18,I15,M16,K15,H15,K16,M15,N15,M16,L16,H16,H15,J16,I15,K15,M15,I15,H16,M15,M15,J15,N15,M15,M15,M15,H16,L15,K15,K15,N17,N15,K15,I15,L15,L15,N16,H16,M15,M16,M15,I17,K15,K15,I16
ZIZAX,I15,K12,L15,I15,D15,O15,O15,P1,O15,L15,G15,O15,O12,O15,A1,N15,C15,C18,L15,J16,D15,G8,M15,O16,A15,N15,F15,D15,E15,I15,O17,N12,A1,I15,K16,J15,L15,L15,I15,G15,L15,L14,O15,I15,O22,H15,I15,O15,A15,K12,L15,O15,I16,M12,L15,E11,E12,O12,I18,O17,L15,I16,L12,I15,H15,A15,J15,M15,D12,K15,K17,M15,H15,O15,L15,O15,L15,M12,H15,M15,G15,H15,J15,H17,I15,N15,A8,G15,I15,O16,N15,I15,K15,J15,O17,O16,N15,H18,I15,A15
GLIMBOR,K17,K15,G15,G12,G18,G15,E12,I17,H12,G15,G14,G16,G16,H12,G15,G12,O12,H12,G12,O15,K15,J12,G15,G12,G15,G15,G14,G15,G15,G15,G16,M15,H15,G12,E15,L18,G14,E12,G15,M16,G15,G15,H10,O16,J16,G14,G15,F12,O12,I15,G15,F15,O15,K16,G12,H15,I15,F15,G15,K12,K10,K17,K15,G15,M12,H15,I15,E13,G15,L17,G16,J15,J15,G15,J15,G16,K12,G12,G15,G15,H15,J15,G11,F12,G15,G15,H15,K15,G15,G15,G10,G15,G14,G12,G17,K16,M16,F15,H15,G15
RIKLANS,K8,K15,I10,J15,K11,K12,K15,J15,K12,I15,I15,E12,D14,I17,I15,K15,K15,K12,I18,D17,F15,K15,L12,E12,K15,K12,F17,L15,M17,D1,K17,K14,H18,N12,J18,K15,E12,K12,J15,K15,K12,L8,P24,L15,J15,L13,I15,I15,K14,I15,K15,I17,E15,K15,K15,K15,K15,L15,L16,K12,M15,M18,K14,G12,I16,K15,D10,I15,K12,K16,K15,K12,I10,A15,L15,K14,L15,H17,K15,K15,K15,I15,I14,F12,K12,I14,K15,K15,I12,K15,A1,M17,L15,K14,K15,K16,A1,K12,L16,K15
FLICANDRO,M15,K15,J17,F17,I15,G15,F12,F15,O12,E16,F14,G18,H15,F15,G17,H15,K15,H12,F15,O18,D18,G15,J15,F16,G10,I15,G18,J15,K12,F15,F12,F16,F14,L16,F13,F15,G10,G12,G15,A8,G15,E12,K15,I15,E15,F12,G15,F15,J15,F15,I16,L15,I16,E12,G16,N17,G15,H12,F15,J15,G15,H18,I15,E12,G17,E12,F15,I18,K15,I17,L19,I12,G15,J15,C14,G12,I12,F17,F12,H15,H16,F11,H15,I15,F15,F15,L15,J12,L14,L16,G15,F15,G19,F12,F15,I18,F15,G15,D17,F14
1FXQ_3,K15,G15,I15,I15,H17,E12,K12,N19,G12,E15,E15,B12,M13,F15,K12,O16,G15,L17,H15,F14,I14,A13,J15,E12,K15,K15,L15,L15,D15,F17,H12,E12,H18,J14,K15,N12,N17,I17,I15,F15,K15,K17,E12,E17,E12,K15,G15,L12,H15,E12,I12,H16,J16,K14,H12,K15,G17,K16,G15,L12,K15,E16,K12,H15,E12,G18,K11,G16,O12,I18,L15,K18,O12,E12,K15,J16,G16,F15,F12,H15,H17,G15,J16,J15,E12,J12,L7,F12,L15,E12,K15,F15,I16,O17,M15,F15,L16,K12,J16,G14
XKDF#HS_DK,G17,N15,H12,G17,M15,K9,K15,K15,K15,O15,K12,K15,J16,K15,K15,M15,D17,E18,M18,J17,K15,K15,K15,O12,K15,L12,K15,I18,M15,J15,O17,O15,E13,N15,K15,O15,L15,K15,K15,O15,K12,M15,N12,H12,L15,K15,E12,M15,E12,M15,G18,O17,M15,G15,J15,G15,M15,N15,G15,O12,N17,N17,K15,L17,J15,O15,I15,N17,M15,K17,G15,G15,G15,J17,M15,O15,O12,J17,M17,K15,N15,A16,E12,G17,L15,N15,I15,K15,F17,M15,K15,C15,N15,K15,G15,L15,K15,K15,K15,N15
JFGMAFG,J15,J15,J15,J15,J10,J15,J9,J15,J15,J15,J15,I15,J15,L12,J15,J13,J15,J12,I15,J15,J15,J12,J15,J15,J15,J15,J15,J9,J15,J15,J15,J15,J15,J15,J15,J15,J15,J12,J15,J15,J15,J15,J15,G15,J15,J15,G9,J15,J15,J15,J15,J15,I15,J15,G15,J15,J12,J15,J15,J15,J12,J15,J15,J15,J9,J14,J15,G9,H15,J15,J15,J15,J13,J15,J16,J15,J12,J12,J15,G15,J15,J15,J15,J15,J15,J16,J15,J15,J15,J15,J15,J15,J15,J15,J15,J15,J15,J15,J15,H15
HEMXJ,H17,H15,H14,H12,H10,H12,H12,H14,H15,H18,H15,H15,H11,H15,H15,H12,H12,H18,H10,H15,H15,H8,H15,H8,H15,H9,H14,H15,H10,H12,H15,H15,H9,H10,H16,H13,H11,H12,H18,H9,H15,H10,H11,H12,H17,H10,H15,H10,H14,H17,H12,H16,H13,H13,H12,H12,H12,H10,H14,H17,H14,H11,H14,H14,H12,H8,H13,H11,H12,H12,H17,H6,H12,H14,H13,H14,H14,H10,H5,H15,H15,H12,H13,H15,G15,H13,H14,H14,H15,H15,H15,H12,H10,H15,H13,H15,H15,H15,H15,H18
